Cluster,Pergunta,Palavra chave,Score
2,book natureza cambio,natureza,0.7032541010236706
28,quais beneficios seguro acidentes pessoais,seguro,0.5690624806537773
16,cancelar seguro pessoa fisica,seguro,0.7115267450810884
30,trocar cpf documentos adicionais,trocar,0.5748729404345069
71,realizar cambio aplicativo,realizar,0.7863240593806707
57,recebimento ordem cambio,recebimento,0.7373052454230759
69,desbloquear cartao bloqueio irregularidade cpf junto receita federal,receita,0.41985934500198563
43,fazer proposta seguro auto cancelada,seguro,0.6796730194916315
32,via apolice seguro residencial,via,0.6460729918479864
30,limite cpf desconto cheque,limite,0.5989759218483138
6,seguro dental cliente,seguro,0.8801493810811901
34,endosso seguro patrimonial,seguro,0.7063377332283042
25,cancelar seguro empresarial generico,seguro,0.6770854273575453
34,cancelamento seguro patrimonial,seguro,0.7573189673114029
74,cancelamento seguro,seguro,0.9440855305366559
53,declaro sinistro,sinistro,0.8493771164040665
20,ordem pagamento cambio,pagamento,0.6868995785962037
56,cancelar seguro cartao protegido,seguro,0.6134311820132593
28,seguro acidentes pessoais sob medida,sob,0.5536299707580655
5,envio remessa seguro,seguro,0.7096897011811241
10,solicitar via proposta adesao seguro cartao protegido,via,0.5147534795569607
3,assistencias seguro residencial,seguro,0.8303396209125387
5,swift cambio consultar,swift,0.8159788244814167
27,central atendimento seguro cancelamento,seguro,0.6636583340622227
59,taxa iof envio remessa cambio,taxa,0.5534549066116051
0,fechamento cambio internet,internet,0.7552629854072797
63,funciona campanha novembro azul seguro vida,vida,0.5032611731183615
76,trata seguro previdencia,trata,0.7410465677536694
57,enviar ordem cambio procuracao,procuracao,0.6123289123960081
41,procedimento reagendar seguro auto,seguro,0.6742367562023569
42,carencia seguro vida,vida,0.8778770598068079
66,consultar classe bonus seguro auto,seguro,0.6355654397588738
62,abertura chamado seguros,seguros,0.6269744305384533
76,fazer cancelamento seguro feito junto previdencia,seguro,0.5345751937367966
34,alterar endereco seguro patrimonial,seguro,0.6553282477859477
39,liquidacao ordem cambio,ordem,0.7562818955452428
2,servicos cambio,servicos,0.9277112926143989
45,consultar canal contratado seguro,seguro,0.6521283467394878
21,reagendar vistoria seguro auto,vistoria,0.7076216995565129
20,envio envio cambio,envio,0.9672345561517304
4,teimoninha seguro vida,vida,0.9185030012381201
5,consultar cambio cliente recebeu,recebeu,0.7555989753053562
31,tarifa cobrada operacoes cambio,tarifa,0.6035461753494391
0,fechamento cambio,fechamento,0.8936446173074342
2,fomulario cambio,fomulario,0.9426503083061593
6,estornar seguro cartao,seguro,0.8847164673665526
4,cancelar seguro,seguro,0.9333222901041052
11,contratar seguro viagem agencia,viagem,0.7254472632864152
2,recebimento cambio,recebimento,0.9031990598522613
54,cancelamento seguro cheque protegido,seguro,0.6314253968005333
20,envio seguro,seguro,0.9666173627049752
30,cpf outro vinculado,vinculado,0.6714191997590658
75,fazer transferencia investimentos cpf,transferencia,0.6163921528174843
20,recebimento ordem pagamento cambio,recebimento,0.6214299849838573
22,seguro residencial tamanho imovel,tamanho,0.6607966196114315
6,seguro cartao protegido completo,seguro,0.7715560256747127
62,abrir chamado cancelar seguro vida,vida,0.6286747450059311
43,consultar proposta seguro,seguro,0.7580708607250187
70,contratar seguro caminhao,seguro,0.8557028800342815
25,valor seguro cartao,valor,0.8048777891104619
19,fazer cambio,fazer,0.8390180387621189
46,compreende cobertura roubo furto seguro auto,seguro,0.5306124954215907
2,emissao cambio,emissao,0.9177817981068
76,refere cobranca seguro previdencia,seguro,0.6314639430243129
21,consultar solicitacao vistoria seguro auto,vistoria,0.6147006380704019
34,consigo incluir outdoor seguro patrimonial,seguro,0.5897425540178517
2,liberacao investimento bloqueado operacao cambio,operacao,0.5554675183220885
22,saber calculo inadimplencia seguro residencial,seguro,0.599559456820529
20,verificar status envio solictacao cambio areas,verificar,0.5074807191437976
74,cancelamento seguro residencial,seguro,0.7095270424941977
25,franquias seguro patriminial empresarial,seguro,0.6299787966574272
28,protecao seguro acidentes pessoais,seguro,0.5743917718498838
43,cancelar proposta seguros,seguros,0.6725674134600004
32,segunda via endosso seguro,via,0.6310731498079225
75,consigo transferir investimentos cpf,transferir,0.5569059901953
56,cancelar seguro cartao protegido,seguro,0.6134311820132593
7,quais coberturas garantia seguro protecao residencial,seguro,0.5701668201681096
22,imprimir apolice seguro residencial,seguro,0.6392683013412886
74,cancelamento seguros,seguros,0.7360463260303192
52,seguro vida pode quitar,vida,0.748759564606971
43,verificar proposta seguro,verificar,0.7415526793431807
27,central seguro auto funcinario,seguro,0.7608420802889218
75,faco transferir investimentos cpf primeiro segundo titular,transferir,0.43723959009874747
2,operacao cambio garantia investimento,operacao,0.6155820577300614
23,acionar seguro cartao protegido,seguro,0.6908604382801904
54,cancelamento seguro cheque protegido,seguro,0.6314253968005333
10,solicitar seguro viagem cartao,viagem,0.681072595220557
74,fazer cancelamento seguro vida,vida,0.6323547186146504
29,endosso seguro vida empresa,vida,0.6389942805164593
6,franquia seguro patromonial,seguro,0.7200843433269511
6,publico alvo seguro,seguro,0.7003685083033729
72,seguro debitado conta nao consta cnpj,seguro,0.555742256446405
70,possivel contratar seguro carro debito ocorrer cartao credito,seguro,0.5203346632452635
50,valor anuidade cartao platinum,valor,0.6083349734063952
54,seguro cheque protegido,seguro,0.7441494809600826
38,cancelar seguro cheque especial protegido,seguro,0.5699184548693033
20,envio cambio,envio,0.8854089202206704
19,endosso seguro,seguro,0.9589168234017476
18,resolver cadastro cpf ocorrencias especiais,resolver,0.5354100571972137
24,realizar cancelamento seguro plano odonto,seguro,0.5992739669247966
0,aumentar valor fechamento cambio recebido canais,valor,0.48792348358087456
41,limite quilometragem guincho seguro auto,seguro,0.630960631276463
27,atendimento zurich seguros,zurich,0.6544440853868224
16,cancelar seguro cartao pessoa juridica,seguro,0.622663912740618
6,seguro perda roubo cartao,seguro,0.6575101280178591
56,cartao cancelado continuou tendo debito seguro cartao procedimento,tendo,0.47490905976557557
4,impressao apolice seguro,seguro,0.8371984555291446
4,consultar seguro vida,vida,0.7808389973230387
30,cpf consta data base consignado,data,0.4950886609350074
35,imprimir apolice seguro auto,seguro,0.6689156394576998
4,tel seguro vida,vida,0.9103319776950638
72,seguro auto efetivado nao debitado,seguro,0.6555420477120302
6,caso receber seguro dependente menor,seguro,0.5619806128020518
20,iof envio cambio,iof,0.739111202881626
6,quais motivos cancelamento seguro,seguro,0.7821171167409813
73,seguro vida beneficiarios,vida,0.8746328923055395
4,localizar seguro vida,vida,0.8890243308553493
70,seguro protecao contrato contratar,seguro,0.6360592317444096
4,cancelar seguro,seguro,0.9333222901041052
22,seguro protecao residencial cintrata ata idade,seguro,0.555992560850533
7,quais coberturas seguro,seguro,0.7264232920765769
63,codigo campanha seguro auto,seguro,0.7269761759457771
21,cliente seguro cancelado falta vistoria,vistoria,0.6199921720169421
74,realizar cancelamento seguro residencial,seguro,0.6477572581407927
28,seguro protecao vida acidente pessoais,vida,0.6651485197804468
56,cancelar seguro cartao protegido agencia,seguro,0.7212411719545592
4,vou cancelar seguro,vou,0.8951537042034017
2,efetivar cambio,efetivar,0.9277112926143989
65,endosso seguro vida faz,vida,0.77474801116383
7,quais coberturas seguro cartao,seguro,0.6496516651515847
7,coberturas seguro protecao familiar,seguro,0.6835987829636715
29,cliente pode fazer seguro vida empresa inclui parte funcionarios,vida,0.4667051212877779
78,cartao debito emitido cpf divergente nome,nome,0.5262350426470076
73,alterar beneficiarios seguro vida,vida,0.727686154036662
47,seguro vida auxilio funeral familiar,vida,0.5874221768471009
70,contratar seguro,seguro,0.9500039694608562
41,desconto seguro auto,seguro,0.8544191936708336
54,cancelar seguro protegido cheque empresa,seguro,0.5499631713357164
71,realizar endosso seguro patrimonial,seguro,0.5921863741014195
30,cpf consta base dados,dados,0.5469886994314492
56,cancelar seguro protegido,seguro,0.7211956670043148
26,saber nao debitou seguro cliente,seguro,0.5821027741036451
37,reimprimir contrato cambio pronto,reimprimir,0.6280862597450442
2,recebimento cambio procuracao,recebimento,0.71174955864305
70,passo passo contratar seguro cartao completo,seguro,0.851091719169861
43,imprimir termo proposta adesao seguro cartao,termo,0.5731237687393838
41,quais categorias veiculos restritas contratacao seguro auto,veiculos,0.5033807723372681
9,consulta liquidacao cambio,liquidacao,0.6912623493871904
30,excluir divida cpf,excluir,0.705943558354942
71,realizar cambio,realizar,0.8794744205462909
4,cancelar seguro vida empresarial,vida,0.7406671014241122
48,solicitacao estorno seguro,solicitacao,0.7496974516460619
11,cartao isento seguro viagem,viagem,0.7909099710060713
15,cancelamento seguro cartao protegido,seguro,0.5945456535884338
27,central cambio funcionarios,funcionarios,0.7445396018012683
56,cancelar seguro cartao protegido,seguro,0.6134311820132593
8,debito automatico seguro,seguro,0.8194403770081691
63,seguro vida novembro azul,vida,0.6661704284959272
54,cancelar seguro cheque protegido,seguro,0.6475719970757127
8,alterar data vencimento seguro auto,vencimento,0.6393914825636611
26,seguro auto nao debitou,seguro,0.7138239938298261
44,idade seguro vida seguro,vida,0.7911171191475654
70,quais profissoes podem contratar seguros,seguros,0.593068341308739
70,contratar seguro cartao credito,seguro,0.6444495350674425
69,regularizar cpfcnpj cliente status regular receita federal,status,0.41758164640758855
71,realizar endosso seguro auto,seguro,0.6466973464278933
6,conferir sorteio seguro,sorteio,0.7015227990877357
48,estorno seguro,seguro,0.9676648451303859
11,seguro viagem funciona,viagem,0.7703971461214238
2,cambio app,cambio,0.9318279401346454
20,seguro vida envio documentacao,vida,0.7808043766236427
28,beneficio seguro protecao vida acidente pessoais,vida,0.5538247712561084
74,cancelamento contratacao indevida seguro,seguro,0.7328312848712191
4,contrar seguro vida,vida,0.9185030012381201
18,cpf outro cadastro,outro,0.7258955970151244
76,cancelar seguro previdencia,seguro,0.8347133819823969
71,realizar endosso seguro vida,vida,0.6613925324126285
4,cancelar seguro cobrar prestacao,seguro,0.6669673432404178
22,cancelar seguro residencial,seguro,0.7388659044619771
19,fazer cambio procuracao,procuracao,0.7890625411344828
11,seguro viagem cobeturas,viagem,0.8448169366592158
4,temosinha seguro vida,vida,0.9185030012381201
50,anuidade platinum mastercard,platinum,0.605143115789287
35,duvida adquirir copia certificado apolice seguro vida,vida,0.4749768356149529
6,tipo seguro comercializado salas empresas,tipo,0.5090779497105511
30,cpf consta base,cpf,0.653401708231649
55,liberar guia remeca seguro,seguro,0.6162790578352573
68,declaracao inexistencia outros seguros,seguros,0.5784520732848376
18,alterar cpf,cpf,0.7752858815089245
72,seguro nao debitado,seguro,0.7185229232710992
50,descodnto anuidade cartao platinum,platinum,0.6368058053825517
2,operacao cambio,operacao,0.8753169321794937
56,cancelar seguro cartao protegido,seguro,0.6134311820132593
18,onde inclui cpf cadastro,onde,0.6362821130412013
11,seguro viagem mastercard black,viagem,0.6369993543782935
18,incluir cadastro cpf,incluir,0.6663330544130696
5,envio remessa cambio,remessa,0.6756143026869643
56,cancelar seguro cartao,seguro,0.6963388507058608
14,socio empresa pode comprar carro cpf consorcio,socio,0.5044042915944735
70,cancelar seguro acabamos contratar,seguro,0.8048079631578516
44,idade maxima pra contratar seguro vida,vida,0.5701799088645404
11,conceito seguro viagem,viagem,0.8205452742331388
56,cancelar seguro cartao protegido reconhecimento contratacao,seguro,0.6550249120691961
14,seguro auto pode ser debitaado cartao credito,ser,0.583878619108539
2,mesa cambio,mesa,0.9240759030525455
43,consultar proposta seguros,seguros,0.6482124267117148
15,fazer cancelamento seguro cartao protegido,seguro,0.5307166804185066
16,fazer seguro generico pessoa juridica,seguro,0.5493992840916749
49,quais beneficios seguro viagem cartao adicional,viagem,0.5928909257222293
57,recebimento ordem cambio,recebimento,0.7373052454230759
32,segunda via contrato cambio,via,0.5840901042934987
2,operacao cambio cheques,operacao,0.8068139706659885
4,cancelo seguro vida,vida,0.8982676085095138
35,emissao apolice seguro auto,seguro,0.7317868748112075
23,regras acionar seguro desemprego,seguro,0.6508787685732977
30,cadastro cpf base dados consignado,dados,0.4947772466466749
54,seguro cheque protegido,seguro,0.7441494809600826
30,cpf cliente dados outro,outro,0.6402908403359988
5,criar remessa cambio,remessa,0.7772400340992647
45,canal acionamento seguro protecao credito consignado,seguro,0.4959942350905072
57,localizar ordem cambio,ordem,0.7745085899098744
6,cancelamento seguro penhor rural,seguro,0.6453298535803286
19,fazer debita seguro auto conta saldo,seguro,0.5945616097627264
56,funciona seguro cartao protegido,seguro,0.735072666649734
4,alterar dados apolice seguro vida,vida,0.6423467445182386
51,data limite seguro vida,vida,0.6580236965239237
12,seguro contratado porem aparece autorizar,seguro,0.5607603595529527
18,cadastro cpf ocorrencias especiais,ocorrencias,0.6002573436831463
16,cancelar seguro vida pessoa juridica,vida,0.6316888618717403
19,efetuar endosso seguro,seguro,0.8129964526071582
2,operacao cambio,operacao,0.8753169321794937
20,ordem pagamento cambio,pagamento,0.6868995785962037
8,alterar data vencimento seguro,vencimento,0.6779980662934383
44,seguro auto idade,seguro,0.8193532315672484
48,quanto tempo estorno seguro cair conta,tempo,0.5417349662387592
19,fazer endosso seguro vida,vida,0.6560093899814139
6,cotacao seguro motocicletas,seguro,0.7841937758234033
6,cancelamento seguro cadastrado indevidamente,seguro,0.6756351943124914
7,quais seguros obrigatorios contratacao credito imobiliario,seguros,0.5705118565677977
69,proceder cnpjcpf regular site receita,site,0.5006572383187886
69,cpf suspenso receita,suspenso,0.6873430728298973
46,cobertura maxima seguro residencial,seguro,0.6550082753820302
4,cancelar seguro vida,vida,0.7336339785205742
9,consulta cambio,consulta,0.9031990598522613
45,canal bancario cambio,canal,0.740415455869562
13,alterar conta corrente seguro automovel,seguro,0.6520182390400795
35,imprimir apolice seguro empresa,seguro,0.6269190396475552
20,envio email recebimento cambio,recebimento,0.6490756980160205
30,cpf parece invalido,parece,0.7195463475930455
22,conceito tamanho imovel seguro residencial,tamanho,0.5579596377196865
41,seguro auto recusado,seguro,0.8843641912679835
11,bilhete seguro viagem,viagem,0.8205452742331388
57,ordem cambio negada devolvida pra conta,pra,0.5353114608420951
8,debito seguro auto,seguro,0.7573949676366276
6,conseguir apolice seguro carro,seguro,0.6901388388127047
2,liquidacao cambio procuracao,procuracao,0.6949179279035489
4,validade cotacao seguro vida,vida,0.7459420398617417
6,caracteristicas seguro dentario,seguro,0.7722672728606782
2,liquidacao cambio,liquidacao,0.9123707359908025
67,fazemos seguro taxi,taxi,0.7114952907969745
6,seguro condominio,seguro,0.9826366342507208
13,tirar seguro debito conta corrente,tirar,0.6584122647909807
38,aonde consultar seguro cheque especial,seguro,0.6863515388423134
38,cancelar seguro cheque especial protegido,seguro,0.5699184548693033
13,alterar cpf conta corrente,cpf,0.6120696524826729
52,quantos dias pode enviar apolice seguro,seguro,0.5183451972133836
70,contratar seguro odontologico,seguro,0.8461706508863317
19,fazer seguro motos,seguro,0.8453605847661736
8,alteracao data seguro,seguro,0.7041484886594426
28,idade seguro acidentes pessoais,seguro,0.5897454474828678
71,ate idade realizar seguro vida,vida,0.6728414586104513
64,simular seguro carro,simular,0.7519820566749632
46,quais cobertura seguro auto tokio marine,tokio,0.5738848732700692
7,quais beneficios seguro,seguro,0.7817492721291192
50,valor mensalidade cartao platinum,valor,0.6174688206516359
6,cancelametno seguro penhor rural,seguro,0.6327412090522727
4,cancelar seguro cartao,seguro,0.6963388507058608
46,cobertura seguro viagem viajante,viajante,0.7393772225700591
25,maximo valor seguro vida,vida,0.7720909913466715
48,cliente quer estorno valores pagos fatura somente anuidade seguro protegido,valores,0.4204476432959145
22,seguro residencial mora aluguel,seguro,0.6962290634162113
7,verificar coberturas seguro cartao protegido,verificar,0.6195400451406612
13,liberar cambio conta corrente,liberar,0.6811267733380421
79,refere cobranca seguro,seguro,0.7415243646852009
21,consultar vistoria seguro auto,vistoria,0.7143809964781461
6,seguro renda protegida,seguro,0.7114952907969745
23,acionar seguro vida falecimento,vida,0.76380088230436
6,colocar seguro pagar boleto,seguro,0.5956339133942269
50,valor desconto mensalidade cartao platinum funcionarios,valor,0.4829918978389653
22,alterar endereco seguro residencial,seguro,0.6800488440019754
44,idade limite seguro vida,vida,0.6603948480652303
4,cancelar seguro vida grupo,vida,0.8038401574321756
2,aliquota iof operacoes cambio,operacoes,0.6392814146505337
0,fechamento cambio,fechamento,0.8936446173074342
57,receber cambio,receber,0.9075630735130888
6,cancelamento seguro recusado seguradora,seguro,0.686686737477203
22,servicos seguro residencial,servicos,0.8373301496679865
1,solicitar seguro patrimonial,solicitar,0.7401713568758298
54,cancelar seguro cheque protegido,seguro,0.6475719970757127
29,contratar seguro vida empresa,vida,0.6455972358307974
7,quais assistencias seguro,seguro,0.8141954439121747
22,consultar seguro residencial vinculado credito imobiliario,vinculado,0.5882138868903707
0,fechamento cambio,fechamento,0.8936446173074342
7,quais coberturas seguro cartao protegido,seguro,0.5759203861491198
1,solicitar cancelamento seguro vida,vida,0.7324677003693589
0,consultar pedido fechamento cambio,pedido,0.7040774036846584
5,consultar ordens cambio,ordens,0.8406928483771043
4,ocorre teimosinha seguro vida,vida,0.6682523881961902
74,cancelamento seguro,seguro,0.9440855305366559
6,cancelamento seguro nao acatado,seguro,0.7753987973754652
4,quais canais cancelar seguro cartao credito,seguro,0.6328079526775259
22,assistencia pet seguro residencial,seguro,0.6999711579535903
57,necessario receber ordem cambio exterior,receber,0.5560531935124268
29,fazer seguro vida empresa,vida,0.6447329925013742
20,localizar ordem pagamento cambio,pagamento,0.6647578460021446
22,cancelar seguro residencial,seguro,0.7388659044619771
69,desbloquear conta corrente bloqueio irregularidade cpfcnpj junto receita federal,receita,0.37548294965984175
6,funciona carta verde seguros,verde,0.5958878656951414
4,seguro protegido moto vidaemprego,vidaemprego,0.6815455598507554
25,cotar seguro protecao empresarial,seguro,0.6960413872477826
4,alterar beneficiarios seguro vida,vida,0.727686154036662
2,email cambio,email,0.9318279401346454
20,devolucao ordem pagamento cambio exterior,pagamento,0.5597243249889838
6,cancelamento seguro renovado automaticamente,seguro,0.6554055002400854
60,cancelar seguro terceiro,terceiro,0.8703118377793271
21,seguro auto vistoria,vistoria,0.8376792591791468
32,segunda via cambio,via,0.6989677377932136
22,seguro residencial assistencia pet,seguro,0.6999711579535903
11,emitir seguro viagem cartao mastercard,viagem,0.5958296285531721
18,incluir cpf documento principal,principal,0.5644235546207885
6,consultar meio contratacao seguro,seguro,0.7452877844294201
56,seguro cartao protegido completo,seguro,0.7715560256747127
6,regulamento indicador qualidade seguros,seguros,0.5584524412235494
71,realizar endosso seguro empresarial,seguro,0.6094682429765396
26,nao debitou seguro cliente,seguro,0.6967676742343722
62,abertura chamado seguros,seguros,0.6269744305384533
24,caracteristicas seguro plano odonto especial,seguro,0.5499281033941705
11,cartao isencao seguro viagem,viagem,0.7909099710060713
63,campanha seguro auto black friday,seguro,0.630960631276463
4,contato seguro vida,vida,0.8934005581064532
34,contrata seguro patrimonial,seguro,0.8229022662480353
43,consultar proposta seguro cancelada,seguro,0.7227507218962439
29,seguro vida empresa cliente acumulo risco,vida,0.6103043673777583
36,cobre seguro contrato credito imobiliario,seguro,0.5646488137518281
70,quais canais disponiveis contratar seguro cartao,seguro,0.615406510125742
4,seguro vida inteira resgatavel,vida,0.6764591947566881
14,vincular cpf cartao credito,vincular,0.7262258476179756
57,receber cambio,receber,0.9075630735130888
0,fechamento cambio,fechamento,0.8936446173074342
53,abrir sinistro seguro cartao,sinistro,0.6581643644648189
21,consultar vistoria seguro auto,vistoria,0.7143809964781461
48,estorno iof cambio,iof,0.734671490686321
23,acionar seguro cartao protegido,seguro,0.6908604382801904
2,operacao cambio liquidar,operacao,0.7686679340355858
52,quitar seguro vida,vida,0.9038056920729503
20,seguro vida envio exame medico,vida,0.6159124005327098
2,devolucao cambio recebido,recebido,0.7139372123817844
49,seguro viagem quais beneficios,viagem,0.6642188102874215
17,alteracao beneficiario seguro,seguro,0.7142864743122498
70,contratar seguro motocicletas,seguro,0.8557028800342815
34,inclusao outdoor seguro patrimonial,seguro,0.645668683407818
25,recalcular cotacao seguro protecao empresarial generico,seguro,0.5308972344279878
6,cliente carencia contratacao seguros,seguros,0.6106015980764411
74,cancelamento seguro residencial,seguro,0.7095270424941977
56,contratar seguro cartao protegido,seguro,0.6104234155073379
5,consultar seguro trata,trata,0.8337226643827504
41,onde pegar apolice seguro auto,seguro,0.6533603890607428
11,emitir seguro viagem contratado cartao credito,viagem,0.5611436920269836
58,funciona promocao seguro premiado,seguro,0.630663025152545
63,campanha seguro auto,seguro,0.8292870392575201
34,calcular seguro patrimonial empresa,seguro,0.7192331822050164
13,descubro trata seguro sendo debito conta corrente,trata,0.5129132278186541
2,liquidar operacao cambio,operacao,0.7686679340355858
53,seguro residencial cobre sinistro instalacao eletrica,sinistro,0.528655457974815
18,incluir cpf cadastro,incluir,0.6663330544130696
54,cancelar seguro cheque empresa,seguro,0.621845154973611
72,seguro auto nao debitado,seguro,0.645462638397608
5,remessa cambio,remessa,0.8766779468514598
32,reimpressao via seguro cartao protegido,via,0.6632436428311427
6,emitir bilhete seguro acidentes cartoes,seguro,0.5439389246684561
41,quais condicoes classe bonus seguro auto,seguro,0.5438567250136295
6,seguro motoristas aplicativos,seguro,0.7200843433269511
48,estorno seguros,seguros,0.7764571515983012
9,consulta parcela seguro endosso reducao,seguro,0.5996155532821889
2,aumentar limite cambio,limite,0.7526608396175191
2,transacao cambio,transacao,0.9366519438757367
72,seguro auto debitado,seguro,0.806353740472833
21,consultar agendamento vistoria seguro auto,vistoria,0.6964596754207377
36,acionar seguro credito imobiliario,seguro,0.6312374976841131
18,acerto cpf cadastro,cpf,0.7505028063748578
5,consultar problema cambio,problema,0.8406928483771043
20,creditar ordem pagamento cambio,pagamento,0.728851160023133
41,telefone allianz seguro auto,telefone,0.6795983719848046
79,cobranca seguro vida grupo conta errada,vida,0.5909639707618081
20,efetuado pagamento seguro cartao,seguro,0.7384077992975978
49,beneficios cartao seguro viagem,viagem,0.7032296977970818
8,debito seguro vida,vida,0.7910468976316083
14,quantos creditos imobiliarios podem ser feitos cpf,ser,0.4190120590781269
58,quero saber sobre seguro dentista,sobre,0.5637337289702614
13,conta operacao cambio,operacao,0.7007712564639305
48,estorno cobranca seguro,seguro,0.7496974516460619
0,consultar solicitacao fechamento cambio,solicitacao,0.6435496621137763
47,cancelar seguro funeral,seguro,0.838179157154254
8,fazer aditamento data debito seguro,seguro,0.6869944821094591
20,prazo envio seguro,seguro,0.7548159239063794
5,quais canais cliente enviar remessa cambio,remessa,0.544226644817815
74,cancelamento seguro cartao,seguro,0.7301995182085821
46,cobertura seguro vida,vida,0.8353953352481914
38,cancelar seguro cheque especial,seguro,0.638753023315055
18,cliente cadastro outo cliente cpf,outo,0.6158276731800928
23,acionar seguro cartao,seguro,0.815303197200085
59,negociar taxa cambio,taxa,0.7644844582866568
28,consultar proposta seguro acidentes pessoais,seguro,0.5200498199115406
1,solicitar comprovante cambio,solicitar,0.7297605776331304
20,onde envio kyc cambio,onde,0.6737227680750539
36,premio seguro credito imobiliario,seguro,0.692157139958976
24,candelamento seguro odonto,seguro,0.7862478559720958
7,quais carencias seguro,seguro,0.8404704925397994
74,cancelamento seguro,seguro,0.9440855305366559
29,cancelamento seguro vida empresa,vida,0.6592454516384445
14,seguro protecao sob medida pode ser contratado taxi,taxi,0.4312211847336405
2,cambio fisico,fisico,0.9426503083061593
59,taxa cambio,taxa,0.9075630735130888
50,mensalidade cartao platinum,platinum,0.6989646019882433
2,estornar iof cambio,iof,0.7076521216132201
28,realizar endosso seguro acidentes pessoais,seguro,0.5054765956980363
13,retirar seguro cartao basico abertura conta,seguro,0.5450203028592644
0,fechamento operacao cambio,operacao,0.6936146384116798
19,fazer cambio,fazer,0.8390180387621189
57,consultar ordem cambio,ordem,0.6714921259066611
6,nao consigo identificar seguro cliente,seguro,0.6511157584585016
32,via apolice seguro auto,via,0.6755619271966905
34,assistencia seguro patrimonial,seguro,0.7650396126989916
4,cancelar seguro acidenctes pessoais,seguro,0.773802950949029
5,remessa seguro,seguro,0.9636909012713006
53,seguro auto pecas caso sinistro originais,sinistro,0.5430632748086716
31,tarifa cobrada operacoes cambio,tarifa,0.6035461753494391
38,realizar cancelamento seguro cheque especial protegido,seguro,0.4887405429904768
14,pode ser indicado beneficiario,ser,0.6155183539348043
6,conceito seguro,seguro,0.9812086210437279
53,faco abrir sinistro seguro patrimonial empresarial,sinistro,0.5237669797280537
19,fazer adesao seguro vida grupo,vida,0.6186240037981846
56,cancelar seguro cartao protegido,seguro,0.6134311820132593
43,saber solicitou cancelamento proposta seguro,solicitou,0.6617429809938374
7,quais coberturas seguro vida,vida,0.6646922420768332
