Cluster,Pergunta,Palavra chave,Score
43,seguro debitado conta nao consta cnpj,seguro,0.555742256446405
24,possivel contratar seguro carro debito ocorrer cartao credito,seguro,0.5203346632452635
20,valor anuidade cartao platinum,valor,0.6083349734063952
3,seguro cheque protegido,seguro,0.7441494809600826
26,cancelar seguro cheque especial protegido,seguro,0.5699184548693033
48,envio cambio,envio,0.8854089202206704
67,endosso seguro,seguro,0.9589168234017476
4,resolver cadastro cpf ocorrencias especiais,resolver,0.5354100571972137
64,realizar cancelamento seguro plano odonto,seguro,0.5992739669247966
74,aumentar valor fechamento cambio recebido canais,valor,0.48792348358087456
56,limite quilometragem guincho seguro auto,seguro,0.630960631276463
33,atendimento zurich seguros,zurich,0.6544440853868224
41,cancelar seguro cartao pessoa juridica,seguro,0.622663912740618
56,seguro perda roubo cartao,seguro,0.6575101280178591
35,cartao cancelado continuou tendo debito seguro cartao procedimento,tendo,0.47490905976557557
56,impressao apolice seguro,seguro,0.8371984555291446
12,consultar seguro vida,vida,0.7808389973230387
29,cpf consta data base consignado,data,0.4950886609350074
79,imprimir apolice seguro auto,seguro,0.6689156394576998
72,tel seguro vida,vida,0.9103319776950638
43,seguro auto efetivado nao debitado,seguro,0.6555420477120302
19,caso receber seguro dependente menor,seguro,0.5619806128020518
48,iof envio cambio,iof,0.739111202881626
59,quais motivos cancelamento seguro,seguro,0.7821171167409813
61,seguro vida beneficiarios,vida,0.8746328923055395
72,localizar seguro vida,vida,0.8890243308553493
49,seguro protecao contrato contratar,seguro,0.6360592317444096
56,cancelar seguro,seguro,0.9333222901041052
77,seguro protecao residencial cintrata ata idade,seguro,0.555992560850533
21,quais coberturas seguro,seguro,0.7264232920765769
32,codigo campanha seguro auto,seguro,0.7269761759457771
35,cliente seguro cancelado falta vistoria,vistoria,0.6199921720169421
59,realizar cancelamento seguro residencial,seguro,0.6477572581407927
22,seguro protecao vida acidente pessoais,vida,0.6651485197804468
13,cancelar seguro cartao protegido agencia,seguro,0.7212411719545592
56,vou cancelar seguro,vou,0.8951537042034017
40,efetivar cambio,efetivar,0.9277112926143989
67,endosso seguro vida faz,vida,0.77474801116383
21,quais coberturas seguro cartao,seguro,0.6496516651515847
21,coberturas seguro protecao familiar,seguro,0.6835987829636715
1,cliente pode fazer seguro vida empresa inclui parte funcionarios,vida,0.4667051212877779
4,cartao debito emitido cpf divergente nome,nome,0.5262350426470076
61,alterar beneficiarios seguro vida,vida,0.727686154036662
65,seguro vida auxilio funeral familiar,vida,0.5874221768471009
49,contratar seguro,seguro,0.9500039694608562
20,desconto seguro auto,seguro,0.8544191936708336
3,cancelar seguro protegido cheque empresa,seguro,0.5499631713357164
17,realizar endosso seguro patrimonial,seguro,0.5921863741014195
29,cpf consta base dados,dados,0.5469886994314492
13,cancelar seguro protegido,seguro,0.7211956670043148
36,saber nao debitou seguro cliente,seguro,0.5821027741036451
74,reimprimir contrato cambio pronto,reimprimir,0.6280862597450442
74,recebimento cambio procuracao,recebimento,0.71174955864305
49,passo passo contratar seguro cartao completo,seguro,0.851091719169861
50,imprimir termo proposta adesao seguro cartao,termo,0.5731237687393838
56,quais categorias veiculos restritas contratacao seguro auto,veiculos,0.5033807723372681
2,consulta liquidacao cambio,liquidacao,0.6912623493871904
4,excluir divida cpf,excluir,0.705943558354942
17,realizar cambio,realizar,0.8794744205462909
72,cancelar seguro vida empresarial,vida,0.7406671014241122
71,solicitacao estorno seguro,solicitacao,0.7496974516460619
18,cartao isento seguro viagem,viagem,0.7909099710060713
59,cancelamento seguro cartao protegido,seguro,0.5945456535884338
37,central cambio funcionarios,funcionarios,0.7445396018012683
13,cancelar seguro cartao protegido,seguro,0.6134311820132593
7,debito automatico seguro,seguro,0.8194403770081691
68,seguro vida novembro azul,vida,0.6661704284959272
3,cancelar seguro cheque protegido,seguro,0.6475719970757127
52,alterar data vencimento seguro auto,vencimento,0.6393914825636611
36,seguro auto nao debitou,seguro,0.7138239938298261
77,idade seguro vida seguro,vida,0.7911171191475654
49,quais profissoes podem contratar seguros,seguros,0.593068341308739
24,contratar seguro cartao credito,seguro,0.6444495350674425
62,regularizar cpfcnpj cliente status regular receita federal,status,0.41758164640758855
17,realizar endosso seguro auto,seguro,0.6466973464278933
56,conferir sorteio seguro,sorteio,0.7015227990877357
71,estorno seguro,seguro,0.9676648451303859
18,seguro viagem funciona,viagem,0.7703971461214238
74,cambio app,cambio,0.9318279401346454
48,seguro vida envio documentacao,vida,0.7808043766236427
22,beneficio seguro protecao vida acidente pessoais,vida,0.5538247712561084
59,cancelamento contratacao indevida seguro,seguro,0.7328312848712191
72,contrar seguro vida,vida,0.9185030012381201
4,cpf outro cadastro,outro,0.7258955970151244
56,cancelar seguro previdencia,seguro,0.8347133819823969
17,realizar endosso seguro vida,vida,0.6613925324126285
56,cancelar seguro cobrar prestacao,seguro,0.6669673432404178
76,cancelar seguro residencial,seguro,0.7388659044619771
75,fazer cambio procuracao,procuracao,0.7890625411344828
18,seguro viagem cobeturas,viagem,0.8448169366592158
72,temosinha seguro vida,vida,0.9185030012381201
20,anuidade platinum mastercard,platinum,0.605143115789287
72,duvida adquirir copia certificado apolice seguro vida,vida,0.4749768356149529
56,tipo seguro comercializado salas empresas,tipo,0.5090779497105511
29,cpf consta base,cpf,0.653401708231649
56,liberar guia remeca seguro,seguro,0.6162790578352573
39,declaracao inexistencia outros seguros,seguros,0.5784520732848376
38,alterar cpf,cpf,0.7752858815089245
43,seguro nao debitado,seguro,0.7185229232710992
20,descodnto anuidade cartao platinum,platinum,0.6368058053825517
74,operacao cambio,operacao,0.8753169321794937
13,cancelar seguro cartao protegido,seguro,0.6134311820132593
4,onde inclui cpf cadastro,onde,0.6362821130412013
18,seguro viagem mastercard black,viagem,0.6369993543782935
4,incluir cadastro cpf,incluir,0.6663330544130696
48,envio remessa cambio,remessa,0.6756143026869643
13,cancelar seguro cartao,seguro,0.6963388507058608
4,socio empresa pode comprar carro cpf consorcio,socio,0.5044042915944735
49,cancelar seguro acabamos contratar,seguro,0.8048079631578516
77,idade maxima pra contratar seguro vida,vida,0.5701799088645404
18,conceito seguro viagem,viagem,0.8205452742331388
13,cancelar seguro cartao protegido reconhecimento contratacao,seguro,0.6550249120691961
24,seguro auto pode ser debitaado cartao credito,ser,0.583878619108539
74,mesa cambio,mesa,0.9240759030525455
50,consultar proposta seguros,seguros,0.6482124267117148
8,fazer cancelamento seguro cartao protegido,seguro,0.5307166804185066
41,fazer seguro generico pessoa juridica,seguro,0.5493992840916749
18,quais beneficios seguro viagem cartao adicional,viagem,0.5928909257222293
9,recebimento ordem cambio,recebimento,0.7373052454230759
69,segunda via contrato cambio,via,0.5840901042934987
74,operacao cambio cheques,operacao,0.8068139706659885
72,cancelo seguro vida,vida,0.8982676085095138
27,emissao apolice seguro auto,seguro,0.7317868748112075
44,regras acionar seguro desemprego,seguro,0.6508787685732977
29,cadastro cpf base dados consignado,dados,0.4947772466466749
3,seguro cheque protegido,seguro,0.7441494809600826
4,cpf cliente dados outro,outro,0.6402908403359988
16,criar remessa cambio,remessa,0.7772400340992647
24,canal acionamento seguro protecao credito consignado,seguro,0.4959942350905072
9,localizar ordem cambio,ordem,0.7745085899098744
59,cancelamento seguro penhor rural,seguro,0.6453298535803286
8,fazer debita seguro auto conta saldo,seguro,0.5945616097627264
13,funciona seguro cartao protegido,seguro,0.735072666649734
72,alterar dados apolice seguro vida,vida,0.6423467445182386
72,data limite seguro vida,vida,0.6580236965239237
39,seguro contratado porem aparece autorizar,seguro,0.5607603595529527
4,cadastro cpf ocorrencias especiais,ocorrencias,0.6002573436831463
41,cancelar seguro vida pessoa juridica,vida,0.6316888618717403
67,efetuar endosso seguro,seguro,0.8129964526071582
74,operacao cambio,operacao,0.8753169321794937
9,ordem pagamento cambio,pagamento,0.6868995785962037
52,alterar data vencimento seguro,vencimento,0.6779980662934383
77,seguro auto idade,seguro,0.8193532315672484
63,quanto tempo estorno seguro cair conta,tempo,0.5417349662387592
67,fazer endosso seguro vida,vida,0.6560093899814139
56,cotacao seguro motocicletas,seguro,0.7841937758234033
59,cancelamento seguro cadastrado indevidamente,seguro,0.6756351943124914
39,quais seguros obrigatorios contratacao credito imobiliario,seguros,0.5705118565677977
70,proceder cnpjcpf regular site receita,site,0.5006572383187886
70,cpf suspenso receita,suspenso,0.6873430728298973
23,cobertura maxima seguro residencial,seguro,0.6550082753820302
72,cancelar seguro vida,vida,0.7336339785205742
2,consulta cambio,consulta,0.9031990598522613
74,canal bancario cambio,canal,0.740415455869562
7,alterar conta corrente seguro automovel,seguro,0.6520182390400795
79,imprimir apolice seguro empresa,seguro,0.6269190396475552
48,envio email recebimento cambio,recebimento,0.6490756980160205
4,cpf parece invalido,parece,0.7195463475930455
76,conceito tamanho imovel seguro residencial,tamanho,0.5579596377196865
56,seguro auto recusado,seguro,0.8843641912679835
18,bilhete seguro viagem,viagem,0.8205452742331388
9,ordem cambio negada devolvida pra conta,pra,0.5353114608420951
7,debito seguro auto,seguro,0.7573949676366276
56,conseguir apolice seguro carro,seguro,0.6901388388127047
74,liquidacao cambio procuracao,procuracao,0.6949179279035489
72,validade cotacao seguro vida,vida,0.7459420398617417
56,caracteristicas seguro dentario,seguro,0.7722672728606782
74,liquidacao cambio,liquidacao,0.9123707359908025
56,fazemos seguro taxi,taxi,0.7114952907969745
56,seguro condominio,seguro,0.9826366342507208
7,tirar seguro debito conta corrente,tirar,0.6584122647909807
26,aonde consultar seguro cheque especial,seguro,0.6863515388423134
26,cancelar seguro cheque especial protegido,seguro,0.5699184548693033
7,alterar cpf conta corrente,cpf,0.6120696524826729
27,quantos dias pode enviar apolice seguro,seguro,0.5183451972133836
49,contratar seguro odontologico,seguro,0.8461706508863317
8,fazer seguro motos,seguro,0.8453605847661736
52,alteracao data seguro,seguro,0.7041484886594426
22,idade seguro acidentes pessoais,seguro,0.5897454474828678
77,ate idade realizar seguro vida,vida,0.6728414586104513
56,simular seguro carro,simular,0.7519820566749632
23,quais cobertura seguro auto tokio marine,tokio,0.5738848732700692
21,quais beneficios seguro,seguro,0.7817492721291192
20,valor mensalidade cartao platinum,valor,0.6174688206516359
56,cancelametno seguro penhor rural,seguro,0.6327412090522727
56,cancelar seguro cartao,seguro,0.6963388507058608
18,cobertura seguro viagem viajante,viajante,0.7393772225700591
23,maximo valor seguro vida,vida,0.7720909913466715
71,cliente quer estorno valores pagos fatura somente anuidade seguro protegido,valores,0.4204476432959145
76,seguro residencial mora aluguel,seguro,0.6962290634162113
58,verificar coberturas seguro cartao protegido,verificar,0.6195400451406612
7,liberar cambio conta corrente,liberar,0.6811267733380421
56,refere cobranca seguro,seguro,0.7415243646852009
78,consultar vistoria seguro auto,vistoria,0.7143809964781461
56,seguro renda protegida,seguro,0.7114952907969745
44,acionar seguro vida falecimento,vida,0.76380088230436
56,colocar seguro pagar boleto,seguro,0.5956339133942269
20,valor desconto mensalidade cartao platinum funcionarios,valor,0.4829918978389653
76,alterar endereco seguro residencial,seguro,0.6800488440019754
77,idade limite seguro vida,vida,0.6603948480652303
72,cancelar seguro vida grupo,vida,0.8038401574321756
74,aliquota iof operacoes cambio,operacoes,0.6392814146505337
74,fechamento cambio,fechamento,0.8936446173074342
19,receber cambio,receber,0.9075630735130888
59,cancelamento seguro recusado seguradora,seguro,0.686686737477203
76,servicos seguro residencial,servicos,0.8373301496679865
11,solicitar seguro patrimonial,solicitar,0.7401713568758298
3,cancelar seguro cheque protegido,seguro,0.6475719970757127
1,contratar seguro vida empresa,vida,0.6455972358307974
21,quais assistencias seguro,seguro,0.8141954439121747
76,consultar seguro residencial vinculado credito imobiliario,vinculado,0.5882138868903707
74,fechamento cambio,fechamento,0.8936446173074342
21,quais coberturas seguro cartao protegido,seguro,0.5759203861491198
59,solicitar cancelamento seguro vida,vida,0.7324677003693589
12,consultar pedido fechamento cambio,pedido,0.7040774036846584
12,consultar ordens cambio,ordens,0.8406928483771043
72,ocorre teimosinha seguro vida,vida,0.6682523881961902
59,cancelamento seguro,seguro,0.9440855305366559
59,cancelamento seguro nao acatado,seguro,0.7753987973754652
56,quais canais cancelar seguro cartao credito,seguro,0.6328079526775259
53,assistencia pet seguro residencial,seguro,0.6999711579535903
19,necessario receber ordem cambio exterior,receber,0.5560531935124268
1,fazer seguro vida empresa,vida,0.6447329925013742
9,localizar ordem pagamento cambio,pagamento,0.6647578460021446
76,cancelar seguro residencial,seguro,0.7388659044619771
62,desbloquear conta corrente bloqueio irregularidade cpfcnpj junto receita federal,receita,0.37548294965984175
60,funciona carta verde seguros,verde,0.5958878656951414
10,seguro protegido moto vidaemprego,vidaemprego,0.6815455598507554
56,cotar seguro protecao empresarial,seguro,0.6960413872477826
72,alterar beneficiarios seguro vida,vida,0.727686154036662
74,email cambio,email,0.9318279401346454
9,devolucao ordem pagamento cambio exterior,pagamento,0.5597243249889838
59,cancelamento seguro renovado automaticamente,seguro,0.6554055002400854
56,cancelar seguro terceiro,terceiro,0.8703118377793271
78,seguro auto vistoria,vistoria,0.8376792591791468
69,segunda via cambio,via,0.6989677377932136
53,seguro residencial assistencia pet,seguro,0.6999711579535903
18,emitir seguro viagem cartao mastercard,viagem,0.5958296285531721
38,incluir cpf documento principal,principal,0.5644235546207885
12,consultar meio contratacao seguro,seguro,0.7452877844294201
13,seguro cartao protegido completo,seguro,0.7715560256747127
39,regulamento indicador qualidade seguros,seguros,0.5584524412235494
17,realizar endosso seguro empresarial,seguro,0.6094682429765396
36,nao debitou seguro cliente,seguro,0.6967676742343722
6,abertura chamado seguros,seguros,0.6269744305384533
64,caracteristicas seguro plano odonto especial,seguro,0.5499281033941705
18,cartao isencao seguro viagem,viagem,0.7909099710060713
32,campanha seguro auto black friday,seguro,0.630960631276463
37,contato seguro vida,vida,0.8934005581064532
11,contrata seguro patrimonial,seguro,0.8229022662480353
50,consultar proposta seguro cancelada,seguro,0.7227507218962439
1,seguro vida empresa cliente acumulo risco,vida,0.6103043673777583
0,cobre seguro contrato credito imobiliario,seguro,0.5646488137518281
49,quais canais disponiveis contratar seguro cartao,seguro,0.615406510125742
72,seguro vida inteira resgatavel,vida,0.6764591947566881
24,vincular cpf cartao credito,vincular,0.7262258476179756
19,receber cambio,receber,0.9075630735130888
74,fechamento cambio,fechamento,0.8936446173074342
30,abrir sinistro seguro cartao,sinistro,0.6581643644648189
78,consultar vistoria seguro auto,vistoria,0.7143809964781461
71,estorno iof cambio,iof,0.734671490686321
44,acionar seguro cartao protegido,seguro,0.6908604382801904
74,operacao cambio liquidar,operacao,0.7686679340355858
72,quitar seguro vida,vida,0.9038056920729503
48,seguro vida envio exame medico,vida,0.6159124005327098
74,devolucao cambio recebido,recebido,0.7139372123817844
18,seguro viagem quais beneficios,viagem,0.6642188102874215
57,alteracao beneficiario seguro,seguro,0.7142864743122498
49,contratar seguro motocicletas,seguro,0.8557028800342815
11,inclusao outdoor seguro patrimonial,seguro,0.645668683407818
56,recalcular cotacao seguro protecao empresarial generico,seguro,0.5308972344279878
39,cliente carencia contratacao seguros,seguros,0.6106015980764411
59,cancelamento seguro residencial,seguro,0.7095270424941977
13,contratar seguro cartao protegido,seguro,0.6104234155073379
12,consultar seguro trata,trata,0.8337226643827504
56,onde pegar apolice seguro auto,seguro,0.6533603890607428
18,emitir seguro viagem contratado cartao credito,viagem,0.5611436920269836
56,funciona promocao seguro premiado,seguro,0.630663025152545
32,campanha seguro auto,seguro,0.8292870392575201
11,calcular seguro patrimonial empresa,seguro,0.7192331822050164
7,descubro trata seguro sendo debito conta corrente,trata,0.5129132278186541
31,liquidar operacao cambio,operacao,0.7686679340355858
30,seguro residencial cobre sinistro instalacao eletrica,sinistro,0.528655457974815
4,incluir cpf cadastro,incluir,0.6663330544130696
3,cancelar seguro cheque empresa,seguro,0.621845154973611
43,seguro auto nao debitado,seguro,0.645462638397608
16,remessa cambio,remessa,0.8766779468514598
14,reimpressao via seguro cartao protegido,via,0.6632436428311427
56,emitir bilhete seguro acidentes cartoes,seguro,0.5439389246684561
21,quais condicoes classe bonus seguro auto,seguro,0.5438567250136295
56,seguro motoristas aplicativos,seguro,0.7200843433269511
71,estorno seguros,seguros,0.7764571515983012
2,consulta parcela seguro endosso reducao,seguro,0.5996155532821889
74,aumentar limite cambio,limite,0.7526608396175191
74,transacao cambio,transacao,0.9366519438757367
43,seguro auto debitado,seguro,0.806353740472833
78,consultar agendamento vistoria seguro auto,vistoria,0.6964596754207377
0,acionar seguro credito imobiliario,seguro,0.6312374976841131
4,acerto cpf cadastro,cpf,0.7505028063748578
12,consultar problema cambio,problema,0.8406928483771043
9,creditar ordem pagamento cambio,pagamento,0.728851160023133
56,telefone allianz seguro auto,telefone,0.6795983719848046
72,cobranca seguro vida grupo conta errada,vida,0.5909639707618081
54,efetuado pagamento seguro cartao,seguro,0.7384077992975978
18,beneficios cartao seguro viagem,viagem,0.7032296977970818
7,debito seguro vida,vida,0.7910468976316083
4,quantos creditos imobiliarios podem ser feitos cpf,ser,0.4190120590781269
56,quero saber sobre seguro dentista,sobre,0.5637337289702614
74,conta operacao cambio,operacao,0.7007712564639305
71,estorno cobranca seguro,seguro,0.7496974516460619
12,consultar solicitacao fechamento cambio,solicitacao,0.6435496621137763
51,cancelar seguro funeral,seguro,0.838179157154254
55,fazer aditamento data debito seguro,seguro,0.6869944821094591
48,prazo envio seguro,seguro,0.7548159239063794
16,quais canais cliente enviar remessa cambio,remessa,0.544226644817815
59,cancelamento seguro cartao,seguro,0.7301995182085821
23,cobertura seguro vida,vida,0.8353953352481914
26,cancelar seguro cheque especial,seguro,0.638753023315055
4,cliente cadastro outo cliente cpf,outo,0.6158276731800928
44,acionar seguro cartao,seguro,0.815303197200085
46,negociar taxa cambio,taxa,0.7644844582866568
22,consultar proposta seguro acidentes pessoais,seguro,0.5200498199115406
69,solicitar comprovante cambio,solicitar,0.7297605776331304
48,onde envio kyc cambio,onde,0.6737227680750539
0,premio seguro credito imobiliario,seguro,0.692157139958976
64,candelamento seguro odonto,seguro,0.7862478559720958
21,quais carencias seguro,seguro,0.8404704925397994
59,cancelamento seguro,seguro,0.9440855305366559
1,cancelamento seguro vida empresa,vida,0.6592454516384445
15,seguro protecao sob medida pode ser contratado taxi,taxi,0.4312211847336405
74,cambio fisico,fisico,0.9426503083061593
46,taxa cambio,taxa,0.9075630735130888
20,mensalidade cartao platinum,platinum,0.6989646019882433
74,estornar iof cambio,iof,0.7076521216132201
22,realizar endosso seguro acidentes pessoais,seguro,0.5054765956980363
7,retirar seguro cartao basico abertura conta,seguro,0.5450203028592644
31,fechamento operacao cambio,operacao,0.6936146384116798
75,fazer cambio,fazer,0.8390180387621189
9,consultar ordem cambio,ordem,0.6714921259066611
36,nao consigo identificar seguro cliente,seguro,0.6511157584585016
14,via apolice seguro auto,via,0.6755619271966905
53,assistencia seguro patrimonial,seguro,0.7650396126989916
56,cancelar seguro acidenctes pessoais,seguro,0.773802950949029
16,remessa seguro,seguro,0.9636909012713006
30,seguro auto pecas caso sinistro originais,sinistro,0.5430632748086716
42,tarifa cobrada operacoes cambio,tarifa,0.6035461753494391
26,realizar cancelamento seguro cheque especial protegido,seguro,0.4887405429904768
15,pode ser indicado beneficiario,ser,0.6155183539348043
56,conceito seguro,seguro,0.9812086210437279
30,faco abrir sinistro seguro patrimonial empresarial,sinistro,0.5237669797280537
8,fazer adesao seguro vida grupo,vida,0.6186240037981846
13,cancelar seguro cartao protegido,seguro,0.6134311820132593
50,saber solicitou cancelamento proposta seguro,solicitou,0.6617429809938374
21,quais coberturas seguro vida,vida,0.6646922420768332
